Episode,Gamma,Alpha,Epsilon,Average time,Average reward
8000,1.0,0.25,0.7,372007.42508016777,0.5398524999999998
9000,1.0,0.25,0.7,372006.6039458197,0.543231111111111
10000,1.0,0.25,0.7,372007.312452108,0.5457579999999999
100,1.0,0.25,0.75,375692.42322808976,-1.6422000000000003
500,1.0,0.25,0.75,372716.9499571134,0.0042799999999998594
1000,1.0,0.25,0.75,372345.49684602075,0.28703999999999985
2000,1.0,0.25,0.75,372160.4042799261,0.4305399999999999
5000,1.0,0.25,0.75,372050.69849029556,0.5152119999999999
8000,1.0,0.25,0.75,372026.1911903466,0.5370124999999999
9000,1.0,0.25,0.75,372025.41584422364,0.5404288888888886
10000,1.0,0.25,0.75,372026.1690504753,0.5435599999999998
100,1.0,0.25,0.8,375711.46224037453,-1.7191999999999998
500,1.0,0.25,0.8,372735.85767274146,-0.19548000000000024
1000,1.0,0.25,0.8,372364.5068880195,0.08567999999999977
2000,1.0,0.25,0.8,372179.69166225684,0.23153999999999977
5000,1.0,0.25,0.8,372070.6846940111,0.3259439999999998
8000,1.0,0.25,0.8,372047.4824928907,0.34712749999999976
9000,1.0,0.25,0.8,372048.43050989346,0.3513399999999998
10000,1.0,0.25,0.8,372051.1135259901,0.35388799999999976
100,1.0,0.25,0.85,375737.7069259888,-1.5104000000000009
500,1.0,0.25,0.85,372761.87375933357,0.03999999999999969
1000,1.0,0.25,0.85,372390.37089448824,0.3105599999999998
2000,1.0,0.25,0.85,372205.2390850064,0.4453899999999998
5000,1.0,0.25,0.85,372095.48509910353,0.527816
8000,1.0,0.25,0.85,372070.8928827225,0.5486624999999999
9000,1.0,0.25,0.85,372070.0111758948,0.5514466666666665
10000,1.0,0.25,0.85,372070.6654299492,0.5540179999999999
100,1.0,0.25,0.9,375756.36840963806,-1.771
500,1.0,0.25,0.9,372780.39683042763,-0.05072000000000026
1000,1.0,0.25,0.9,372408.8931639112,0.2598799999999998
2000,1.0,0.25,0.9,372223.7814749773,0.4157599999999998
5000,1.0,0.25,0.9,372114.07395023445,0.5109919999999998
8000,1.0,0.25,0.9,372089.5628912231,0.5340949999999998
9000,1.0,0.25,0.9,372088.7883934404,0.5379577777777776
10000,1.0,0.25,0.9,372089.5477118557,0.5411779999999999
100,1.0,0.25,0.95,375775.4747006851,-1.87
500,1.0,0.25,0.95,372799.36142561416,-0.18436000000000013
1000,1.0,0.25,0.95,372427.8524080337,0.19855999999999985
2000,1.0,0.25,0.95,372242.73228933243,0.3876499999999999
5000,1.0,0.25,0.95,372132.99770166795,0.5033839999999998
8000,1.0,0.25,0.95,372108.4468622634,0.5314149999999999
9000,1.0,0.25,0.95,372107.6230455752,0.5371444444444443
10000,1.0,0.25,0.95,372108.32893827825,0.5415099999999999
100,1.0,0.25,1.0,375794.4062344327,-1.6160000000000003
500,1.0,0.25,1.0,372818.12137950317,-0.024520000000000267
1000,1.0,0.25,1.0,372446.5812398156,0.2628399999999998
2000,1.0,0.25,1.0,372261.46648812905,0.41324999999999984
5000,1.0,0.25,1.0,372151.7809572571,0.5021199999999999
8000,1.0,0.25,1.0,372127.34634311794,0.5245324999999998
9000,1.0,0.25,1.0,372126.6672734537,0.5291977777777777
10000,1.0,0.25,1.0,372127.5281443376,0.5329819999999998
100,1.0,0.3,0.7,375813.8643032651,-1.4482000000000002
500,1.0,0.3,0.7,372837.4083291858,0.08719999999999979
1000,1.0,0.3,0.7,372465.8161493896,0.32809999999999984
2000,1.0,0.3,0.7,372280.6465445113,0.4469999999999999
5000,1.0,0.3,0.7,372170.89593126957,0.5209039999999999
8000,1.0,0.3,0.7,372146.37048632797,0.5379599999999999
9000,1.0,0.3,0.7,372145.60035831726,0.5410511111111109
10000,1.0,0.3,0.7,372146.3754607952,0.5431799999999998
100,1.0,0.3,0.75,375832.8904234533,-1.6666000000000007
500,1.0,0.3,0.75,372856.2887365418,-0.01452000000000021
1000,1.0,0.3,0.75,372484.6875156985,0.27125999999999983
2000,1.0,0.3,0.75,372299.5205621727,0.42102999999999985
5000,1.0,0.3,0.75,372189.77877861884,0.5072439999999999
8000,1.0,0.3,0.75,372165.28150999773,0.5283349999999998
9000,1.0,0.3,0.75,372164.5441277279,0.5322488888888888
10000,1.0,0.3,0.75,372165.35031430784,0.5350699999999999
100,1.0,0.3,0.8,375852.0775699214,-1.6530000000000007
500,1.0,0.3,0.8,372875.34180448495,-0.05956000000000023
1000,1.0,0.3,0.8,372503.7592565076,0.23711999999999975
2000,1.0,0.3,0.8,372318.64262018277,0.38780999999999977
5000,1.0,0.3,0.8,372209.021033608,0.4781279999999999
8000,1.0,0.3,0.8,372184.73373030877,0.5009049999999998
9000,1.0,0.3,0.8,372184.2636065415,0.5057044444444443
10000,1.0,0.3,0.8,372185.34398245416,0.5085799999999998
100,1.0,0.3,0.85,375872.3950405076,-1.8078000000000005
500,1.0,0.3,0.85,372895.4996523645,-0.07024000000000023
1000,1.0,0.3,0.85,372523.88417097315,0.24459999999999982
2000,1.0,0.3,0.85,372338.72322032234,0.4020499999999998
5000,1.0,0.3,0.85,372229.0160161236,0.49645999999999985
8000,1.0,0.3,0.85,372204.576540142,0.5192899999999998
9000,1.0,0.3,0.85,372203.91000973416,0.5225555555555553
10000,1.0,0.3,0.85,372204.81501562684,0.5262939999999998
100,1.0,0.3,0.9,375891.9753743825,-1.7440000000000007
500,1.0,0.3,0.9,372914.9263448081,-0.0010800000000001546
1000,1.0,0.3,0.9,372543.27617259225,0.28609999999999985
2000,1.0,0.3,0.9,372358.08529777545,0.4256199999999999
5000,1.0,0.3,0.9,372248.3302456901,0.5138799999999998
8000,1.0,0.3,0.9,372223.7988974264,0.5334299999999998
9000,1.0,0.3,0.9,372223.0119905115,0.5367533333333332
10000,1.0,0.3,0.9,372223.778792813,0.5393039999999998
100,1.0,0.3,0.95,375911.043384206,-1.5157999999999994
500,1.0,0.3,0.95,372933.8153594518,0.05195999999999998
1000,1.0,0.3,0.95,372562.13124138396,0.29979999999999996
2000,1.0,0.3,0.95,372376.9217901652,0.4285499999999999
5000,1.0,0.3,0.95,372267.1761093125,0.5067079999999998
8000,1.0,0.3,0.95,372242.7013221393,0.5263799999999998
9000,1.0,0.3,0.95,372242.0112877571,0.5287355555555554
10000,1.0,0.3,0.95,372242.89867863676,0.5314539999999998
100,1.0,0.3,1.0,375930.4362348831,-1.8614000000000004
500,1.0,0.3,1.0,372953.0724232963,-0.09284000000000026
1000,1.0,0.3,1.0,372581.3855652011,0.22855999999999982
2000,1.0,0.3,1.0,372396.18518850673,0.3897799999999998
5000,1.0,0.3,1.0,372286.46346240805,0.49132399999999987
8000,1.0,0.3,1.0,372262.0283210116,0.5148174999999999
9000,1.0,0.3,1.0,372261.3889336867,0.5185933333333332
10000,1.0,0.3,1.0,372262.3053217217,0.5219079999999999
100,1.0,0.35,0.7,375950.0243626131,-1.4788000000000006
500,1.0,0.35,0.7,372972.482604662,0.06771999999999974
1000,1.0,0.35,0.7,372600.7554200915,0.3110799999999998
2000,1.0,0.35,0.7,372415.5309942157,0.4349399999999999
5000,1.0,0.35,0.7,372305.7781620253,0.5089519999999998
8000,1.0,0.35,0.7,372281.3168148784,0.5276649999999998
9000,1.0,0.35,0.7,372280.63218373706,0.5306244444444443
10000,1.0,0.35,0.7,372281.50435133063,0.5334239999999999
100,1.0,0.35,0.75,375969.4035117352,-1.4652000000000003
500,1.0,0.35,0.75,372991.6976679066,0.08291999999999984
1000,1.0,0.35,0.75,372619.9395163329,0.3235399999999998
2000,1.0,0.35,0.75,372434.68402899866,0.44189999999999985
5000,1.0,0.35,0.75,372324.8996511562,0.5153639999999998
8000,1.0,0.35,0.75,372300.38910189463,0.5332999999999999
9000,1.0,0.35,0.75,372299.64661051723,0.536591111111111
10000,1.0,0.35,0.75,372300.457612999,0.5388719999999999
100,1.0,0.35,0.8,375988.5237860105,-1.4586000000000001
500,1.0,0.35,0.8,373010.6973717594,0.025679999999999894
1000,1.0,0.35,0.8,372638.95796351664,0.28137999999999974
2000,1.0,0.35,0.8,372453.7531632037,0.41261999999999976
5000,1.0,0.35,0.8,372344.0534698381,0.4939919999999998
8000,1.0,0.35,0.8,372319.6938554048,0.5123249999999998
9000,1.0,0.35,0.8,372319.1522652535,0.5162444444444443
10000,1.0,0.35,0.8,372320.16378515953,0.5192139999999998
100,1.0,0.35,0.85,376008.5117783076,-1.5362000000000002
500,1.0,0.35,0.85,373030.51461437234,0.024279999999999802
1000,1.0,0.35,0.85,372658.731586116,0.28929999999999984
2000,1.0,0.35,0.85,372473.4808320067,0.4206699999999998
5000,1.0,0.35,0.85,372363.7209376256,0.5034119999999999
8000,1.0,0.35,0.85,372339.2605685283,0.5221099999999999
9000,1.0,0.35,0.85,372338.5982998592,0.5254088888888887
10000,1.0,0.35,0.85,372339.49668165605,0.5287719999999998
100,1.0,0.35,0.9,376027.9908097063,-1.5848000000000002
500,1.0,0.35,0.9,373049.8404838156,0.00567999999999978
1000,1.0,0.35,0.9,372678.0429361775,0.28649999999999975
2000,1.0,0.35,0.9,372492.77302831743,0.42920999999999987
5000,1.0,0.35,0.9,372382.96214731823,0.5139479999999998
8000,1.0,0.35,0.9,372358.4432121473,0.5356274999999998
9000,1.0,0.35,0.9,372358.5826352223,0.5390933333333332
10000,1.0,0.35,0.9,372359.5431423529,0.5420019999999999
100,1.0,0.35,0.95,376048.9539734455,-1.7314
500,1.0,0.35,0.95,373070.7264588217,-0.044280000000000146
1000,1.0,0.35,0.95,372699.06525940954,0.25265999999999983
2000,1.0,0.35,0.95,372513.969602669,0.40615999999999985
5000,1.0,0.35,0.95,372404.27695947373,0.5024839999999998
8000,1.0,0.35,0.95,372379.8140963289,0.5231824999999998
9000,1.0,0.35,0.95,372379.1444938378,0.5271666666666665
10000,1.0,0.35,0.95,372380.04395286273,0.5311199999999997
100,1.0,0.35,1.0,376068.93492459244,-1.6736000000000004
500,1.0,0.35,1.0,373090.46433155576,-0.12100000000000034
1000,1.0,0.35,1.0,372718.66327158903,0.18893999999999977
2000,1.0,0.35,1.0,372533.4682267969,0.34826999999999975
5000,1.0,0.35,1.0,372423.8948751113,0.44199599999999983
8000,1.0,0.35,1.0,372399.8483942782,0.46449249999999986
9000,1.0,0.35,1.0,372399.76546849514,0.46863111111111094
10000,1.0,0.35,1.0,372401.38593896653,0.4721359999999998
